Tarih,Ülke,Onaylananlar,Ölenler,İyileşenler
1/22/20,Panama,0,0,0
1/23/20,Panama,0,0,0
1/24/20,Panama,0,0,0
1/25/20,Panama,0,0,0
1/26/20,Panama,0,0,0
1/27/20,Panama,0,0,0
1/28/20,Panama,0,0,0
1/29/20,Panama,0,0,0
1/30/20,Panama,0,0,0
1/31/20,Panama,0,0,0
43832,Panama,0,0,0
43863,Panama,0,0,0
43892,Panama,0,0,0
43923,Panama,0,0,0
43953,Panama,0,0,0
43984,Panama,0,0,0
44014,Panama,0,0,0
44045,Panama,0,0,0
44076,Panama,0,0,0
44106,Panama,0,0,0
44137,Panama,0,0,0
44167,Panama,0,0,0
2/13/20,Panama,0,0,0
2/14/20,Panama,0,0,0
2/15/20,Panama,0,0,0
2/16/20,Panama,0,0,0
2/17/20,Panama,0,0,0
2/18/20,Panama,0,0,0
2/19/20,Panama,0,0,0
2/20/20,Panama,0,0,0
2/21/20,Panama,0,0,0
2/22/20,Panama,0,0,0
2/23/20,Panama,0,0,0
2/24/20,Panama,0,0,0
2/25/20,Panama,0,0,0
2/26/20,Panama,0,0,0
2/27/20,Panama,0,0,0
2/28/20,Panama,0,0,0
2/29/20,Panama,0,0,0
43833,Panama,0,0,0
43864,Panama,0,0,0
43893,Panama,0,0,0
43924,Panama,0,0,0
43954,Panama,0,0,0
43985,Panama,0,0,0
44015,Panama,0,0,0
44046,Panama,0,0,0
44077,Panama,0,0,0
44107,Panama,1,0,0
44138,Panama,8,1,0
44168,Panama,11,1,0
3/13/20,Panama,27,1,0
3/14/20,Panama,36,1,0
3/15/20,Panama,43,1,0
3/16/20,Panama,55,1,0
3/17/20,Panama,69,1,0
3/18/20,Panama,86,1,0
3/19/20,Panama,109,1,0
3/20/20,Panama,137,1,0
3/21/20,Panama,200,1,0
3/22/20,Panama,313,3,0
3/23/20,Panama,345,6,0
3/24/20,Panama,345,6,1
3/25/20,Panama,443,8,1
3/26/20,Panama,558,8,2
3/27/20,Panama,674,9,2
3/28/20,Panama,786,14,2
3/29/20,Panama,901,17,4
3/30/20,Panama,989,24,4
3/31/20,Panama,1181,30,9
43834,Panama,1181,30,9
43865,Panama,1317,32,9
43894,Panama,1475,37,10
43925,Panama,1673,41,13
43955,Panama,1801,46,13
43986,Panama,1988,54,13
44016,Panama,2100,55,14
44047,Panama,2249,59,16
44078,Panama,2528,63,16
44108,Panama,2752,66,16
44139,Panama,2974,74,17
44169,Panama,3234,79,23
4/13/20,Panama,3400,87,29
4/14/20,Panama,3472,94,61
4/15/20,Panama,3574,95,72
4/16/20,Panama,3751,103,75
4/17/20,Panama,4016,109,98
4/18/20,Panama,4210,116,122
4/19/20,Panama,4273,120,140
4/20/20,Panama,4467,126,165
4/21/20,Panama,4658,136,204
4/22/20,Panama,4821,141,231
4/23/20,Panama,5166,146,271
4/24/20,Panama,5338,154,319
4/25/20,Panama,5538,159,338
4/26/20,Panama,5779,165,338
4/27/20,Panama,6021,167,455
1/22/20,Papua New Guinea,0,0,0
1/23/20,Papua New Guinea,0,0,0
1/24/20,Papua New Guinea,0,0,0
1/25/20,Papua New Guinea,0,0,0
1/26/20,Papua New Guinea,0,0,0
1/27/20,Papua New Guinea,0,0,0
1/28/20,Papua New Guinea,0,0,0
1/29/20,Papua New Guinea,0,0,0
1/30/20,Papua New Guinea,0,0,0
1/31/20,Papua New Guinea,0,0,0
43832,Papua New Guinea,0,0,0
43863,Papua New Guinea,0,0,0
43892,Papua New Guinea,0,0,0
43923,Papua New Guinea,0,0,0
43953,Papua New Guinea,0,0,0
43984,Papua New Guinea,0,0,0
44014,Papua New Guinea,0,0,0
44045,Papua New Guinea,0,0,0
44076,Papua New Guinea,0,0,0
44106,Papua New Guinea,0,0,0
44137,Papua New Guinea,0,0,0
44167,Papua New Guinea,0,0,0
2/13/20,Papua New Guinea,0,0,0
2/14/20,Papua New Guinea,0,0,0
2/15/20,Papua New Guinea,0,0,0
2/16/20,Papua New Guinea,0,0,0
2/17/20,Papua New Guinea,0,0,0
2/18/20,Papua New Guinea,0,0,0
2/19/20,Papua New Guinea,0,0,0
2/20/20,Papua New Guinea,0,0,0
2/21/20,Papua New Guinea,0,0,0
2/22/20,Papua New Guinea,0,0,0
2/23/20,Papua New Guinea,0,0,0
2/24/20,Papua New Guinea,0,0,0
2/25/20,Papua New Guinea,0,0,0
2/26/20,Papua New Guinea,0,0,0
2/27/20,Papua New Guinea,0,0,0
2/28/20,Papua New Guinea,0,0,0
2/29/20,Papua New Guinea,0,0,0
43833,Papua New Guinea,0,0,0
43864,Papua New Guinea,0,0,0
43893,Papua New Guinea,0,0,0
43924,Papua New Guinea,0,0,0
43954,Papua New Guinea,0,0,0
43985,Papua New Guinea,0,0,0
44015,Papua New Guinea,0,0,0
44046,Papua New Guinea,0,0,0
44077,Papua New Guinea,0,0,0
44107,Papua New Guinea,0,0,0
44138,Papua New Guinea,0,0,0
44168,Papua New Guinea,0,0,0
3/13/20,Papua New Guinea,0,0,0
3/14/20,Papua New Guinea,0,0,0
3/15/20,Papua New Guinea,0,0,0
3/16/20,Papua New Guinea,0,0,0
3/17/20,Papua New Guinea,0,0,0
3/18/20,Papua New Guinea,0,0,0
3/19/20,Papua New Guinea,0,0,0
3/20/20,Papua New Guinea,1,0,0
3/21/20,Papua New Guinea,1,0,0
3/22/20,Papua New Guinea,1,0,0
3/23/20,Papua New Guinea,1,0,0
3/24/20,Papua New Guinea,1,0,0
3/25/20,Papua New Guinea,1,0,0
3/26/20,Papua New Guinea,1,0,0
3/27/20,Papua New Guinea,1,0,0
3/28/20,Papua New Guinea,1,0,0
3/29/20,Papua New Guinea,1,0,0
3/30/20,Papua New Guinea,1,0,0
3/31/20,Papua New Guinea,1,0,0
43834,Papua New Guinea,1,0,0
43865,Papua New Guinea,1,0,0
43894,Papua New Guinea,1,0,0
43925,Papua New Guinea,1,0,0
43955,Papua New Guinea,1,0,0
43986,Papua New Guinea,2,0,0
44016,Papua New Guinea,2,0,0
44047,Papua New Guinea,2,0,0
44078,Papua New Guinea,2,0,0
44108,Papua New Guinea,2,0,0
44139,Papua New Guinea,2,0,0
44169,Papua New Guinea,2,0,0
4/13/20,Papua New Guinea,2,0,0
4/14/20,Papua New Guinea,2,0,0
4/15/20,Papua New Guinea,2,0,0
4/16/20,Papua New Guinea,7,0,0
4/17/20,Papua New Guinea,7,0,0
4/18/20,Papua New Guinea,7,0,0
4/19/20,Papua New Guinea,7,0,0
4/20/20,Papua New Guinea,7,0,0
4/21/20,Papua New Guinea,7,0,0
4/22/20,Papua New Guinea,8,0,0
4/23/20,Papua New Guinea,8,0,0
4/24/20,Papua New Guinea,8,0,0
4/25/20,Papua New Guinea,8,0,0
4/26/20,Papua New Guinea,8,0,0
4/27/20,Papua New Guinea,8,0,0
1/22/20,Paraguay,0,0,0
1/23/20,Paraguay,0,0,0
1/24/20,Paraguay,0,0,0
1/25/20,Paraguay,0,0,0
1/26/20,Paraguay,0,0,0
1/27/20,Paraguay,0,0,0
1/28/20,Paraguay,0,0,0
1/29/20,Paraguay,0,0,0
1/30/20,Paraguay,0,0,0
1/31/20,Paraguay,0,0,0
43832,Paraguay,0,0,0
43863,Paraguay,0,0,0
43892,Paraguay,0,0,0
43923,Paraguay,0,0,0
43953,Paraguay,0,0,0
43984,Paraguay,0,0,0
44014,Paraguay,0,0,0
44045,Paraguay,0,0,0
44076,Paraguay,0,0,0
44106,Paraguay,0,0,0
44137,Paraguay,0,0,0
44167,Paraguay,0,0,0
2/13/20,Paraguay,0,0,0
2/14/20,Paraguay,0,0,0
2/15/20,Paraguay,0,0,0
2/16/20,Paraguay,0,0,0
2/17/20,Paraguay,0,0,0
2/18/20,Paraguay,0,0,0
2/19/20,Paraguay,0,0,0
2/20/20,Paraguay,0,0,0
2/21/20,Paraguay,0,0,0
2/22/20,Paraguay,0,0,0
2/23/20,Paraguay,0,0,0
2/24/20,Paraguay,0,0,0
2/25/20,Paraguay,0,0,0
2/26/20,Paraguay,0,0,0
2/27/20,Paraguay,0,0,0
2/28/20,Paraguay,0,0,0
2/29/20,Paraguay,0,0,0
43833,Paraguay,0,0,0
43864,Paraguay,0,0,0
43893,Paraguay,0,0,0
43924,Paraguay,0,0,0
43954,Paraguay,0,0,0
43985,Paraguay,0,0,0
44015,Paraguay,0,0,0
44046,Paraguay,1,0,0
44077,Paraguay,1,0,0
44107,Paraguay,1,0,0
44138,Paraguay,5,0,0
44168,Paraguay,5,0,0
3/13/20,Paraguay,6,0,0
3/14/20,Paraguay,6,0,0
3/15/20,Paraguay,6,0,0
3/16/20,Paraguay,8,0,0
3/17/20,Paraguay,9,0,0
3/18/20,Paraguay,11,0,0
3/19/20,Paraguay,11,0,0
3/20/20,Paraguay,13,0,0
3/21/20,Paraguay,18,1,0
3/22/20,Paraguay,22,1,0
3/23/20,Paraguay,22,1,0
3/24/20,Paraguay,27,2,0
3/25/20,Paraguay,37,3,0
3/26/20,Paraguay,41,3,0
3/27/20,Paraguay,52,3,1
3/28/20,Paraguay,56,3,1
3/29/20,Paraguay,59,3,1
3/30/20,Paraguay,64,3,1
3/31/20,Paraguay,65,3,1
43834,Paraguay,69,3,1
43865,Paraguay,77,3,2
43894,Paraguay,92,3,6
43925,Paraguay,96,3,12
43955,Paraguay,104,3,12
43986,Paraguay,113,5,12
44016,Paraguay,115,5,15
44047,Paraguay,119,5,15
44078,Paraguay,124,5,18
44108,Paraguay,129,6,18
44139,Paraguay,133,6,18
44169,Paraguay,134,6,22
4/13/20,Paraguay,147,6,22
4/14/20,Paraguay,159,7,22
4/15/20,Paraguay,161,8,23
4/16/20,Paraguay,174,8,30
4/17/20,Paraguay,199,8,30
4/18/20,Paraguay,202,8,35
4/19/20,Paraguay,206,8,41
4/20/20,Paraguay,208,8,46
4/21/20,Paraguay,208,8,53
4/22/20,Paraguay,213,9,62
4/23/20,Paraguay,213,9,67
4/24/20,Paraguay,223,9,78
4/25/20,Paraguay,228,9,85
4/26/20,Paraguay,228,9,85
4/27/20,Paraguay,228,9,93
1/22/20,Peru,0,0,0
1/23/20,Peru,0,0,0
1/24/20,Peru,0,0,0
1/25/20,Peru,0,0,0
1/26/20,Peru,0,0,0
1/27/20,Peru,0,0,0
1/28/20,Peru,0,0,0
1/29/20,Peru,0,0,0
1/30/20,Peru,0,0,0
1/31/20,Peru,0,0,0
43832,Peru,0,0,0
43863,Peru,0,0,0
43892,Peru,0,0,0
43923,Peru,0,0,0
43953,Peru,0,0,0
43984,Peru,0,0,0
44014,Peru,0,0,0
44045,Peru,0,0,0
44076,Peru,0,0,0
44106,Peru,0,0,0
44137,Peru,0,0,0
44167,Peru,0,0,0
2/13/20,Peru,0,0,0
2/14/20,Peru,0,0,0
2/15/20,Peru,0,0,0
2/16/20,Peru,0,0,0
2/17/20,Peru,0,0,0
2/18/20,Peru,0,0,0
2/19/20,Peru,0,0,0
2/20/20,Peru,0,0,0
2/21/20,Peru,0,0,0
2/22/20,Peru,0,0,0
2/23/20,Peru,0,0,0
2/24/20,Peru,0,0,0
2/25/20,Peru,0,0,0
2/26/20,Peru,0,0,0
2/27/20,Peru,0,0,0
2/28/20,Peru,0,0,0
2/29/20,Peru,0,0,0
43833,Peru,0,0,0
43864,Peru,0,0,0
43893,Peru,0,0,0
43924,Peru,0,0,0
43954,Peru,0,0,0
43985,Peru,1,0,0
44015,Peru,1,0,0
44046,Peru,6,0,0
44077,Peru,7,0,0
44107,Peru,11,0,0
44138,Peru,11,0,0
44168,Peru,15,0,0
3/13/20,Peru,28,0,0
3/14/20,Peru,38,0,0
3/15/20,Peru,43,0,0
3/16/20,Peru,86,0,0
3/17/20,Peru,117,0,1
3/18/20,Peru,145,0,1
3/19/20,Peru,234,0,1
3/20/20,Peru,234,3,1
3/21/20,Peru,318,5,1
3/22/20,Peru,363,5,1
3/23/20,Peru,395,5,1
3/24/20,Peru,416,7,1
3/25/20,Peru,480,9,1
3/26/20,Peru,580,9,14
3/27/20,Peru,635,11,16
3/28/20,Peru,671,16,16
3/29/20,Peru,852,18,16
3/30/20,Peru,950,24,53
3/31/20,Peru,1065,30,394
43834,Peru,1323,38,394
43865,Peru,1414,55,537
43894,Peru,1595,61,537
43925,Peru,1746,73,914
43955,Peru,2281,83,989
43986,Peru,2561,92,997
44016,Peru,2954,107,1301
44047,Peru,4342,121,1333
44078,Peru,5256,138,1438
44108,Peru,5897,169,1569
44139,Peru,6848,181,1739
44169,Peru,7519,193,1798
4/13/20,Peru,9784,216,2642
4/14/20,Peru,10303,230,2869
4/15/20,Peru,11475,254,3108
4/16/20,Peru,12491,274,6120
4/17/20,Peru,13489,300,6541
4/18/20,Peru,14420,348,6684
4/19/20,Peru,15628,400,6811
4/20/20,Peru,16325,445,6968
4/21/20,Peru,17837,484,6982
4/22/20,Peru,19250,530,7027
4/23/20,Peru,20914,572,7422
4/24/20,Peru,21648,634,7496
4/25/20,Peru,25331,700,7797
4/26/20,Peru,27517,728,8088
4/27/20,Peru,28699,782,8425
1/22/20,Philippines,0,0,0
1/23/20,Philippines,0,0,0
1/24/20,Philippines,0,0,0
1/25/20,Philippines,0,0,0
1/26/20,Philippines,0,0,0
1/27/20,Philippines,0,0,0
1/28/20,Philippines,0,0,0
1/29/20,Philippines,0,0,0
1/30/20,Philippines,1,0,0
1/31/20,Philippines,1,0,0
43832,Philippines,1,0,0
43863,Philippines,2,1,0
43892,Philippines,2,1,0
43923,Philippines,2,1,0
43953,Philippines,2,1,0
43984,Philippines,2,1,0
44014,Philippines,3,1,0
44045,Philippines,3,1,0
44076,Philippines,3,1,0
44106,Philippines,3,1,0
44137,Philippines,3,1,0
44167,Philippines,3,1,1
2/13/20,Philippines,3,1,1
2/14/20,Philippines,3,1,1
2/15/20,Philippines,3,1,1
2/16/20,Philippines,3,1,1
2/17/20,Philippines,3,1,1
2/18/20,Philippines,3,1,1
2/19/20,Philippines,3,1,1
2/20/20,Philippines,3,1,1
2/21/20,Philippines,3,1,1
2/22/20,Philippines,3,1,1
2/23/20,Philippines,3,1,1
2/24/20,Philippines,3,1,1
2/25/20,Philippines,3,1,1
2/26/20,Philippines,3,1,1
2/27/20,Philippines,3,1,1
2/28/20,Philippines,3,1,1
2/29/20,Philippines,3,1,1
43833,Philippines,3,1,1
43864,Philippines,3,1,1
43893,Philippines,3,1,1
43924,Philippines,3,1,1
43954,Philippines,3,1,1
43985,Philippines,5,1,1
44015,Philippines,6,1,1
44046,Philippines,10,1,1
44077,Philippines,20,1,1
44107,Philippines,33,1,2
44138,Philippines,49,1,2
44168,Philippines,52,2,2
3/13/20,Philippines,64,5,2
3/14/20,Philippines,111,8,2
3/15/20,Philippines,140,11,2
3/16/20,Philippines,142,12,2
3/17/20,Philippines,187,12,5
3/18/20,Philippines,202,19,5
3/19/20,Philippines,217,17,8
3/20/20,Philippines,230,18,8
3/21/20,Philippines,307,19,13
3/22/20,Philippines,380,25,17
3/23/20,Philippines,462,33,17
3/24/20,Philippines,552,35,20
3/25/20,Philippines,636,38,26
3/26/20,Philippines,707,45,28
3/27/20,Philippines,803,54,31
3/28/20,Philippines,1075,68,35
3/29/20,Philippines,1418,71,42
3/30/20,Philippines,1546,78,42
3/31/20,Philippines,2084,88,49
43834,Philippines,2311,96,50
43865,Philippines,2633,107,51
43894,Philippines,3018,136,52
43925,Philippines,3094,144,57
43955,Philippines,3246,152,64
43986,Philippines,3660,163,73
44016,Philippines,3764,177,84
44047,Philippines,3870,182,96
44078,Philippines,4076,203,124
44108,Philippines,4195,221,140
44139,Philippines,4428,247,157
44169,Philippines,4648,297,197
4/13/20,Philippines,4932,315,242
4/14/20,Philippines,5223,335,295
4/15/20,Philippines,5453,349,353
4/16/20,Philippines,5660,362,435
4/17/20,Philippines,5878,387,487
4/18/20,Philippines,6087,397,516
4/19/20,Philippines,6259,409,572
4/20/20,Philippines,6459,428,613
4/21/20,Philippines,6599,437,654
4/22/20,Philippines,6710,446,693
4/23/20,Philippines,6981,462,722
4/24/20,Philippines,7192,477,762
4/25/20,Philippines,7294,494,792
4/26/20,Philippines,7579,501,862
4/27/20,Philippines,7777,511,932
1/22/20,Poland,0,0,0
1/23/20,Poland,0,0,0
1/24/20,Poland,0,0,0
1/25/20,Poland,0,0,0
1/26/20,Poland,0,0,0
1/27/20,Poland,0,0,0
1/28/20,Poland,0,0,0
1/29/20,Poland,0,0,0
1/30/20,Poland,0,0,0
1/31/20,Poland,0,0,0
43832,Poland,0,0,0
43863,Poland,0,0,0
43892,Poland,0,0,0
43923,Poland,0,0,0
43953,Poland,0,0,0
43984,Poland,0,0,0
44014,Poland,0,0,0
44045,Poland,0,0,0
44076,Poland,0,0,0
44106,Poland,0,0,0
44137,Poland,0,0,0
44167,Poland,0,0,0
2/13/20,Poland,0,0,0
2/14/20,Poland,0,0,0
2/15/20,Poland,0,0,0
2/16/20,Poland,0,0,0
2/17/20,Poland,0,0,0
2/18/20,Poland,0,0,0
2/19/20,Poland,0,0,0
2/20/20,Poland,0,0,0
2/21/20,Poland,0,0,0
2/22/20,Poland,0,0,0
2/23/20,Poland,0,0,0
2/24/20,Poland,0,0,0
2/25/20,Poland,0,0,0
2/26/20,Poland,0,0,0
2/27/20,Poland,0,0,0
2/28/20,Poland,0,0,0
2/29/20,Poland,0,0,0
43833,Poland,0,0,0
43864,Poland,0,0,0
43893,Poland,0,0,0
43924,Poland,1,0,0
43954,Poland,1,0,0
43985,Poland,5,0,0
44015,Poland,5,0,0
44046,Poland,11,0,0
44077,Poland,16,0,0
44107,Poland,22,0,0
44138,Poland,31,0,0
44168,Poland,49,1,0
3/13/20,Poland,68,2,0
3/14/20,Poland,103,3,0
3/15/20,Poland,119,3,0
3/16/20,Poland,177,4,13
3/17/20,Poland,238,5,13
3/18/20,Poland,251,5,13
3/19/20,Poland,355,5,1
3/20/20,Poland,425,5,1
3/21/20,Poland,536,5,1
3/22/20,Poland,634,7,1
3/23/20,Poland,749,8,1
3/24/20,Poland,901,10,1
3/25/20,Poland,1051,14,7
3/26/20,Poland,1221,16,7
3/27/20,Poland,1389,16,7
3/28/20,Poland,1638,18,7
3/29/20,Poland,1862,22,7
3/30/20,Poland,2055,31,7
3/31/20,Poland,2311,33,7
43834,Poland,2554,43,47
43865,Poland,2946,57,56
43894,Poland,3383,71,56
43925,Poland,3627,79,116
43955,Poland,4102,94,134
43986,Poland,4413,107,162
44016,Poland,4848,129,191
44047,Poland,5205,159,222
44078,Poland,5575,174,284
44108,Poland,5955,181,318
44139,Poland,6356,208,375
44169,Poland,6674,232,439
4/13/20,Poland,6934,245,487
4/14/20,Poland,7202,263,618
4/15/20,Poland,7582,286,668
4/16/20,Poland,7918,314,774
4/17/20,Poland,8379,332,866
4/18/20,Poland,8742,347,981
4/19/20,Poland,9287,360,1040
4/20/20,Poland,9593,380,1133
4/21/20,Poland,9856,401,1297
4/22/20,Poland,10169,426,1513
4/23/20,Poland,10511,454,1740
4/24/20,Poland,10892,494,1944
4/25/20,Poland,11273,524,2126
4/26/20,Poland,11617,535,2265
4/27/20,Poland,11902,562,2466
1/22/20,Portugal,0,0,0
1/23/20,Portugal,0,0,0
1/24/20,Portugal,0,0,0
1/25/20,Portugal,0,0,0
1/26/20,Portugal,0,0,0
1/27/20,Portugal,0,0,0
1/28/20,Portugal,0,0,0
1/29/20,Portugal,0,0,0
1/30/20,Portugal,0,0,0
1/31/20,Portugal,0,0,0
43832,Portugal,0,0,0
43863,Portugal,0,0,0
43892,Portugal,0,0,0
43923,Portugal,0,0,0
43953,Portugal,0,0,0
43984,Portugal,0,0,0
44014,Portugal,0,0,0
44045,Portugal,0,0,0
44076,Portugal,0,0,0
44106,Portugal,0,0,0
44137,Portugal,0,0,0
44167,Portugal,0,0,0
2/13/20,Portugal,0,0,0
2/14/20,Portugal,0,0,0
2/15/20,Portugal,0,0,0
2/16/20,Portugal,0,0,0
2/17/20,Portugal,0,0,0
2/18/20,Portugal,0,0,0
2/19/20,Portugal,0,0,0
2/20/20,Portugal,0,0,0
2/21/20,Portugal,0,0,0
2/22/20,Portugal,0,0,0
2/23/20,Portugal,0,0,0
2/24/20,Portugal,0,0,0
2/25/20,Portugal,0,0,0
2/26/20,Portugal,0,0,0
2/27/20,Portugal,0,0,0
2/28/20,Portugal,0,0,0
2/29/20,Portugal,0,0,0
43833,Portugal,0,0,0
43864,Portugal,2,0,0
43893,Portugal,2,0,0
43924,Portugal,5,0,0
43954,Portugal,8,0,0
43985,Portugal,13,0,0
44015,Portugal,20,0,0
44046,Portugal,30,0,0
44077,Portugal,30,0,0
44107,Portugal,41,0,0
44138,Portugal,59,0,0
44168,Portugal,59,0,0
3/13/20,Portugal,112,0,1
3/14/20,Portugal,169,0,2
3/15/20,Portugal,245,0,2
3/16/20,Portugal,331,0,3
3/17/20,Portugal,448,1,3
3/18/20,Portugal,448,2,3
3/19/20,Portugal,785,3,3
3/20/20,Portugal,1020,6,5
3/21/20,Portugal,1280,12,5
3/22/20,Portugal,1600,14,5
3/23/20,Portugal,2060,23,5
3/24/20,Portugal,2362,33,22
3/25/20,Portugal,2995,43,22
3/26/20,Portugal,3544,60,43
3/27/20,Portugal,4268,76,43
3/28/20,Portugal,5170,100,43
3/29/20,Portugal,5962,119,43
3/30/20,Portugal,6408,140,43
3/31/20,Portugal,7443,160,43
43834,Portugal,8251,187,43
43865,Portugal,9034,209,68
43894,Portugal,9886,246,68
43925,Portugal,10524,266,75
43955,Portugal,11278,295,75
43986,Portugal,11730,311,140
44016,Portugal,12442,345,184
44047,Portugal,13141,380,196
44078,Portugal,13956,409,205
44108,Portugal,15472,435,233
44139,Portugal,15987,470,266
44169,Portugal,16585,504,277
4/13/20,Portugal,16934,535,277
4/14/20,Portugal,17448,567,347
4/15/20,Portugal,18091,599,383
4/16/20,Portugal,18841,629,493
4/17/20,Portugal,19022,657,519
4/18/20,Portugal,19685,687,610
4/19/20,Portugal,20206,714,610
4/20/20,Portugal,20863,735,610
4/21/20,Portugal,21379,762,917
4/22/20,Portugal,21982,785,1143
4/23/20,Portugal,22353,820,1201
4/24/20,Portugal,22797,854,1228
4/25/20,Portugal,23392,880,1277
4/26/20,Portugal,23864,903,1329
4/27/20,Portugal,24027,928,1357
1/22/20,Qatar,0,0,0
1/23/20,Qatar,0,0,0
1/24/20,Qatar,0,0,0
1/25/20,Qatar,0,0,0
1/26/20,Qatar,0,0,0
1/27/20,Qatar,0,0,0
1/28/20,Qatar,0,0,0
1/29/20,Qatar,0,0,0
1/30/20,Qatar,0,0,0
1/31/20,Qatar,0,0,0
43832,Qatar,0,0,0
43863,Qatar,0,0,0
43892,Qatar,0,0,0
43923,Qatar,0,0,0
43953,Qatar,0,0,0
43984,Qatar,0,0,0
44014,Qatar,0,0,0
44045,Qatar,0,0,0
44076,Qatar,0,0,0
44106,Qatar,0,0,0
44137,Qatar,0,0,0
44167,Qatar,0,0,0
2/13/20,Qatar,0,0,0
2/14/20,Qatar,0,0,0
2/15/20,Qatar,0,0,0
2/16/20,Qatar,0,0,0
2/17/20,Qatar,0,0,0
2/18/20,Qatar,0,0,0
2/19/20,Qatar,0,0,0
2/20/20,Qatar,0,0,0
2/21/20,Qatar,0,0,0
2/22/20,Qatar,0,0,0
2/23/20,Qatar,0,0,0
2/24/20,Qatar,0,0,0
2/25/20,Qatar,0,0,0
2/26/20,Qatar,0,0,0
2/27/20,Qatar,0,0,0
2/28/20,Qatar,0,0,0
2/29/20,Qatar,1,0,0
43833,Qatar,3,0,0
43864,Qatar,3,0,0
43893,Qatar,7,0,0
43924,Qatar,8,0,0
43954,Qatar,8,0,0
43985,Qatar,8,0,0
44015,Qatar,8,0,0
44046,Qatar,15,0,0
44077,Qatar,18,0,0
44107,Qatar,24,0,0
44138,Qatar,262,0,0
44168,Qatar,262,0,0
3/13/20,Qatar,320,0,0
3/14/20,Qatar,337,0,4
3/15/20,Qatar,401,0,4
3/16/20,Qatar,439,0,4
3/17/20,Qatar,439,0,4
3/18/20,Qatar,452,0,4
3/19/20,Qatar,460,0,4
3/20/20,Qatar,470,0,10
3/21/20,Qatar,481,0,27
3/22/20,Qatar,494,0,33
3/23/20,Qatar,501,0,33
3/24/20,Qatar,526,0,41
3/25/20,Qatar,537,0,41
3/26/20,Qatar,549,0,43
3/27/20,Qatar,562,0,43
3/28/20,Qatar,590,1,45
3/29/20,Qatar,634,1,48
3/30/20,Qatar,693,1,51
3/31/20,Qatar,781,2,62
43834,Qatar,835,2,71
43865,Qatar,949,3,72
43894,Qatar,1075,3,93
43925,Qatar,1325,3,109
43955,Qatar,1604,4,123
43986,Qatar,1832,4,131
44016,Qatar,2057,6,150
44047,Qatar,2210,6,178
44078,Qatar,2376,6,206
44108,Qatar,2512,6,227
44139,Qatar,2728,6,247
44169,Qatar,2979,7,275
4/13/20,Qatar,3231,7,334
4/14/20,Qatar,3428,7,373
4/15/20,Qatar,3711,7,406
4/16/20,Qatar,4103,7,415
4/17/20,Qatar,4663,7,464
4/18/20,Qatar,5008,8,510
4/19/20,Qatar,5448,8,518
4/20/20,Qatar,6015,9,555
4/21/20,Qatar,6533,9,614
4/22/20,Qatar,7141,10,689
4/23/20,Qatar,7764,10,750
4/24/20,Qatar,8525,10,809
4/25/20,Qatar,9358,10,929
4/26/20,Qatar,10287,10,1012
4/27/20,Qatar,11244,10,1066
1/22/20,Romania,0,0,0
1/23/20,Romania,0,0,0
1/24/20,Romania,0,0,0
1/25/20,Romania,0,0,0
1/26/20,Romania,0,0,0
1/27/20,Romania,0,0,0
1/28/20,Romania,0,0,0
1/29/20,Romania,0,0,0
1/30/20,Romania,0,0,0
1/31/20,Romania,0,0,0
43832,Romania,0,0,0
43863,Romania,0,0,0
43892,Romania,0,0,0
43923,Romania,0,0,0
43953,Romania,0,0,0
43984,Romania,0,0,0
44014,Romania,0,0,0
44045,Romania,0,0,0
44076,Romania,0,0,0
44106,Romania,0,0,0
44137,Romania,0,0,0
44167,Romania,0,0,0
2/13/20,Romania,0,0,0
2/14/20,Romania,0,0,0
2/15/20,Romania,0,0,0
2/16/20,Romania,0,0,0
2/17/20,Romania,0,0,0
2/18/20,Romania,0,0,0
2/19/20,Romania,0,0,0
2/20/20,Romania,0,0,0
2/21/20,Romania,0,0,0
2/22/20,Romania,0,0,0
2/23/20,Romania,0,0,0
2/24/20,Romania,0,0,0
2/25/20,Romania,0,0,0
2/26/20,Romania,1,0,0
2/27/20,Romania,1,0,0
2/28/20,Romania,3,0,0
2/29/20,Romania,3,0,0
43833,Romania,3,0,0
43864,Romania,3,0,0
43893,Romania,3,0,0
43924,Romania,4,0,1
43954,Romania,6,0,1
43985,Romania,9,0,1
44015,Romania,9,0,3
44046,Romania,15,0,3
44077,Romania,15,0,3
44107,Romania,25,0,3
44138,Romania,45,0,6
44168,Romania,49,0,6
3/13/20,Romania,89,0,7
3/14/20,Romania,123,0,9
3/15/20,Romania,131,0,9
3/16/20,Romania,158,0,9
3/17/20,Romania,184,0,16
3/18/20,Romania,260,0,19
3/19/20,Romania,277,0,25
3/20/20,Romania,308,0,25
3/21/20,Romania,367,0,52
3/22/20,Romania,433,3,64
3/23/20,Romania,576,7,64
3/24/20,Romania,794,11,79
3/25/20,Romania,906,17,86
3/26/20,Romania,1029,23,94
3/27/20,Romania,1292,26,115
3/28/20,Romania,1452,37,139
3/29/20,Romania,1815,43,206
3/30/20,Romania,2109,65,209
3/31/20,Romania,2245,82,220
43834,Romania,2460,92,252
43865,Romania,2738,115,267
43894,Romania,3183,133,283
43925,Romania,3613,146,329
43955,Romania,3864,151,374
43986,Romania,4057,176,406
44016,Romania,4417,197,460
44047,Romania,4761,220,528
44078,Romania,5202,248,647
44108,Romania,5467,270,729
44139,Romania,5990,291,758
44169,Romania,6300,316,852
